Subject CorResp Acc Resp RT Diapo Age_year Gender
19548 843 Image1 1 Image1 12044 19 20 female
19549 843 Image3 1 Image3 2449 42 20 female
19550 843 Image3 1 Image3 21439 28 20 female
19551 843 Image6 1 Image6 11036 34 20 female
19552 843 Image6 1 Image6 2219 14 20 female
19553 843 Image5 1 Image5 7205 13 20 female
19554 843 Image5 1 Image5 13895 22 20 female
19555 843 Image2 1 Image2 4323 41 20 female
19556 843 Image6 1 Image6 3741 32 20 female
19557 843 Image1 1 Image1 6222 35 20 female
19558 843 Image3 1 Image3 2826 20 20 female
19559 843 Image6 1 Image6 3594 36 20 female
19560 843 Image5 1 Image5 2155 15 20 female
19561 843 Image5 1 Image5 2155 9 20 female
19562 843 Image4 1 Image4 2788 23 20 female
19563 843 Image3 1 Image3 1916 37 20 female
19564 843 Image1 1 Image1 2670 18 20 female
19565 843 Image2 1 Image2 4083 25 20 female
19566 844 Image1 0 Image5 3622 19 20 female
19567 844 Image5 1 Image5 5449 9 20 female
19568 844 Image4 0 Image2 22383 44 20 female
19569 844 Image5 0 Image1 39134 13 20 female
19570 844 Image2 1 Image2 25275 31 20 female
19571 844 Image4 1 Image4 11287 23 20 female
19572 844 Image3 1 Image3 6593 37 20 female
19573 844 Image2 1 Image2 3962 10 20 female
19574 844 Image6 0 Image2 14707 29 20 female
19575 844 Image1 1 Image1 8006 12 20 female
19576 844 Image2 1 Image2 4165 41 20 female
19577 844 Image6 1 Image6 6409 16 20 female
19578 844 Image3 1 Image3 13532 20 20 female
19579 844 Image3 1 Image3 22702 28 20 female
19580 844 Image1 0 Image3 6636 39 20 female
19581 844 Image5 1 Image5 8736 30 20 female
19582 844 Image6 1 Image6 3392 43 20 female
19583 844 Image6 1 Image6 16200 14 20 female
19584 844 Image6 1 Image6 12394 32 20 female
19585 844 Image5 1 Image5 12538 15 20 female
19586 844 Image3 1 Image3 4035 42 20 female
19587 844 Image4 0 Image2 59904 27 20 female
19588 844 Image2 1 Image2 3918 17 20 female
19589 844 Image5 1 Image5 5630 40 20 female
19590 844 Image4 1 Image4 6735 1 20 female
19591 844 Image3 1 Image3 3087 2 20 female
19592 844 Image4 1 Image4 5829 3 20 female
19593 844 Image4 0 Image1 10328 21 20 female
19594 844 Image5 0 Image6 11711 22 20 female
19595 844 Image5 1 Image5 3360 6 20 female
19596 844 Image6 0 Image5 15227 34 20 female
19597 844 Image3 1 Image3 8874 26 20 female
19598 844 Image2 1 Image2 8005 5 20 female
19599 844 Image1 1 Image1 21963 18 20 female
19600 844 Image6 1 Image6 14530 38 20 female
19601 844 Image2 1 Image2 15781 25 20 female
19602 844 Image1 1 Image1 2763 4 20 female
19603 844 Image1 1 Image1 11332 11 20 female
19604 844 Image1 0 Image3 8993 35 20 female
19605 844 Image2 1 Image2 12080 33 20 female
19606 844 Image3 1 Image3 11139 45 20 female
19607 844 Image3 1 Image3 2668 24 20 female
19608 844 Image4 1 Image4 5289 7 20 female
19609 844 Image5 1 Image5 3562 8 20 female
19610 844 Image6 0 Image3 11100 36 20 female
19701 854 Image3 1 Image3 3102 2 24 male
19702 854 Image4 1 Image4 3167 3 24 male
19703 854 Image6 1 Image6 18081 34 24 male
19704 854 Image1 1 Image1 3103 12 24 male
19705 854 Image6 1 Image6 7193 38 24 male
19706 854 Image1 1 Image1 16644 35 24 male
19707 854 Image3 1 Image3 2905 37 24 male
19708 854 Image6 1 Image6 8985 32 24 male
19709 854 Image4 1 Image4 5706 1 24 male
19710 854 Image4 1 Image4 8739 21 24 male
19711 854 Image6 1 Image6 4325 43 24 male
19712 854 Image5 1 Image5 2298 8 24 male
19713 854 Image6 1 Image6 9055 16 24 male
19714 854 Image2 1 Image2 10420 31 24 male
19715 854 Image3 1 Image3 2732 42 24 male
19716 854 Image3 1 Image3 11374 20 24 male
19717 854 Image1 1 Image1 3214 11 24 male
19718 854 Image3 1 Image3 6492 28 24 male
19719 854 Image4 1 Image4 2977 7 24 male
19720 854 Image3 1 Image3 5817 26 24 male
19721 854 Image6 1 Image6 5708 36 24 male
19722 854 Image1 1 Image1 3535 18 24 male
19723 854 Image5 1 Image5 2121 9 24 male
19724 854 Image2 1 Image2 2406 17 24 male
19725 854 Image2 1 Image2 1133 10 24 male
19726 854 Image3 1 Image3 4279 45 24 male
19727 854 Image2 1 Image2 1633 5 24 male
19728 854 Image4 1 Image4 2461 23 24 male
19729 854 Image6 1 Image6 3251 29 24 male
19730 854 Image4 1 Image4 7554 27 24 male
19731 854 Image5 1 Image5 2769 6 24 male
19732 854 Image2 1 Image2 3894 41 24 male
19733 854 Image3 1 Image3 7440 24 24 male
19734 854 Image5 1 Image5 2121 15 24 male
19735 854 Image1 1 Image1 1687 4 24 male
19736 854 Image5 1 Image5 17736 22 24 male
19737 854 Image5 1 Image5 1553 40 24 male
19738 854 Image1 1 Image1 7662 19 24 male
19739 854 Image1 0 Image3 18891 39 24 male
19740 854 Image6 1 Image6 2588 14 24 male
19741 854 Image2 1 Image2 4430 25 24 male
19742 854 Image5 1 Image5 3952 30 24 male
19743 854 Image5 1 Image5 4730 13 24 male
19744 854 Image2 1 Image2 3094 33 24 male
19745 854 Image4 1 Image4 5365 44 24 male
19746 855 Image6 1 Image6 9736 14 23 male
19747 855 Image4 1 Image4 3247 1 23 male
19748 855 Image3 1 Image3 2277 2 23 male
19749 855 Image4 1 Image4 3073 3 23 male
19750 855 Image1 1 Image1 5479 19 23 male
19751 855 Image4 1 Image4 7959 44 23 male
19752 855 Image4 1 Image4 29042 21 23 male
19753 855 Image1 1 Image1 1512 4 23 male
19754 855 Image5 1 Image5 2118 8 23 male
19755 855 Image5 0 Image1 14124 22 23 male
19756 855 Image4 1 Image4 2410 7 23 male
19757 855 Image5 1 Image5 2771 9 23 male
19758 855 Image3 1 Image3 3001 42 23 male
19759 855 Image1 1 Image1 2955 11 23 male
19760 855 Image1 1 Image1 24646 35 23 male
19761 855 Image3 1 Image3 5031 45 23 male
19762 855 Image2 1 Image2 1698 5 23 male
19763 855 Image3 1 Image3 8091 20 23 male
19764 855 Image3 1 Image3 5117 28 23 male
19765 855 Image1 1 Image1 3309 18 23 male
19766 855 Image5 1 Image5 1642 6 23 male
19767 855 Image3 1 Image3 2990 24 23 male
19768 855 Image3 1 Image3 1603 37 23 male
19769 855 Image6 1 Image6 2513 43 23 male
19770 855 Image5 1 Image5 1843 30 23 male
19771 855 Image2 1 Image2 1916 17 23 male
19772 855 Image6 1 Image6 1672 16 23 male
19773 855 Image5 0 Image1 21039 13 23 male
19774 855 Image2 1 Image2 4690 33 23 male
19775 855 Image6 1 Image6 26685 34 23 male
19776 855 Image6 1 Image6 5968 38 23 male
19777 855 Image2 1 Image2 4717 31 23 male
19778 855 Image5 1 Image5 1738 15 23 male
19779 855 Image4 1 Image4 2439 23 23 male
19780 855 Image6 1 Image6 5273 29 23 male
19781 855 Image2 1 Image2 3220 41 23 male
19782 855 Image5 1 Image5 2377 40 23 male
19783 855 Image1 1 Image1 3836 12 23 male
19784 855 Image2 1 Image2 5340 25 23 male
19785 855 Image6 1 Image6 4238 32 23 male
19786 855 Image2 1 Image2 1507 10 23 male
19787 855 Image6 1 Image6 3982 36 23 male
19788 855 Image3 1 Image3 4297 26 23 male
19789 855 Image1 0 Image6 30984 39 23 male
19790 855 Image4 1 Image4 7928 27 23 male
